id,record_sha256,part,qualifies_80,full_detail,returns_percent,sources
A7286DE8837,262c71d16d9c5ab1147957a8333177934a9c312cd40cc79629267aaa75c6dfb4,records/part-0000.jsonl.gz,1,True,"{""development_compound"":166.58363315,""preview_return"":99.78239649}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
A7448EADDC7,c06b3faeaa56a8096fe91e26bf1a277820c228b1ed5a3ce1280a295b41b7852f,records/part-0000.jsonl.gz,1,True,"{""development_compound"":93.15396016,""preview_return"":80.03366112}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
A75442DEFBD,5c5f733837d397144bf458a4cc2fd14d331bd601f14211a1e577ae5f9dee38ae,records/part-0000.jsonl.gz,1,True,"{""development_compound"":152.0818048,""preview_return"":88.9144749}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
A778CDD0B60,0b186b5052140910ae254c6d63ff48774ee1654bc26c9789e1d02c2ce3edf707,records/part-0000.jsonl.gz,1,True,"{""development_compound"":156.33041649,""preview_return"":89.95563516}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
A7D655B4437,41925ff8e7ba2aa6654f8520853a32db3083bef6608ebbf6d4f092876759c1e2,records/part-0000.jsonl.gz,1,True,"{""development_compound"":166.58363315,""preview_return"":99.78239649}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
A7E507E26D4,6532636cfcfc1f284c89c922e2c71c5b00bb278024de5d8b85553a30fbdb6010,records/part-0000.jsonl.gz,1,True,"{""development_compound"":146.47155432,""preview_return"":124.92828261}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
A81B87F81A9,dcb57216ded6cdde2fc48aba95a02b83de44a0081d6a8de7ff5a3d5952e0ca7d,records/part-0000.jsonl.gz,1,True,"{""development_compound"":156.33041649,""preview_return"":99.99057264}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
A825A04A4AF,3a52800686267ad0754a692f9bd8d63cf4402c48b7b883f52f3181b292dadf19,records/part-0000.jsonl.gz,1,True,"{""development_compound"":106.79795732,""preview_return"":101.72387506}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
A8770BA6053,ef34856a94f869718f15a38c7142b059b0f8b5cf46209039d7450bbc05041dff,records/part-0000.jsonl.gz,1,True,"{""development_compound"":146.47155432,""preview_return"":126.2371701}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
A8A2206A37A,857fbfeb21553de5d094b4960e540c7311c567eb33db251e70971952476651aa,records/part-0000.jsonl.gz,1,True,"{""development_compound"":136.99187915,""preview_return"":142.10648731}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
A8AE9249A58,875cba9d247065db08739b198d3f5af6150e5873d3c9449527e295a3cb1c98bf,records/part-0000.jsonl.gz,0,False,{},before-cleanup/positive-strategies-v11.sqlite3
A8AE9249A58,97fcf5a79fda16edc5898f0b26671ba5f26314fb7d312a9f6c24acb1c6a346bb,records/part-0000.jsonl.gz,1,True,"{""development_compound"":156.33041649,""preview_return"":89.95563516}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
A8AE9249A58,d4478dac6a60d504ec9f87e9dec31a8420f3eea9d90557339c7839f1134cd4d3,records/part-0000.jsonl.gz,1,True,"{""development_compound"":156.33041649}",before-cleanup/positive-strategies-v11.sqlite3
A8AE9249A58,f4accb74055bf4403b87b2dbdcc3d34154282971585ef013cdec33b04cf11da1,records/part-0000.jsonl.gz,1,True,"{""best_development_compound"":156.33041649}",before-cleanup/positive-strategies-v11.sqlite3
A8BA501901E,aa805465b57c4dbfa790e29101d93c0a06f0ebeada40155d12b5165ecfa02d3b,records/part-0000.jsonl.gz,1,True,"{""development_compound"":146.47155432,""preview_return"":126.05134293}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
A8C3A4CA94E,4c98a3e972550317a5d326232050eea935ab03678a7cef1ecc3546ef34ddceb5,records/part-0000.jsonl.gz,1,True,"{""development_compound"":88.90544738,""preview_return"":85.55988916}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
A8DD87AA91C,19947a17c9ee74eb27e9287055e92967b411067dd1f05929459883cef44a100d,records/part-0000.jsonl.gz,1,True,"{""development_compound"":156.33041649,""preview_return"":92.09845816}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
A8FC676B01A,309cc60cde51816d9d8f3b91dfbbea77a6ce172c47ced746e56c677dfe1eec80,records/part-0000.jsonl.gz,1,True,"{""development_compound"":166.58363315}",before-cleanup/positive-strategies-v11.sqlite3
A8FC676B01A,ab074b695e0890caeea2b65f81408b55114a50a6bdb49cb5753fc40d6484fb91,records/part-0000.jsonl.gz,0,False,{},before-cleanup/positive-strategies-v11.sqlite3
A8FC676B01A,be8a87aacc38b967d803c3bb7c0cc16e446458ca285678db1c5da74d61206d1a,records/part-0000.jsonl.gz,1,True,"{""best_development_compound"":166.58363315}",before-cleanup/positive-strategies-v11.sqlite3
A8FC676B01A,d78166d46a4dd5bff30b96c1d36af42ec16d8937a18ca4885911f5306e574c70,records/part-0000.jsonl.gz,1,True,"{""development_compound"":166.58363315,""preview_return"":99.78239649}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
A8FFA294FD4,c643de9d60d0fe5de6b6de421ba1da81a9578beb0faf1336660c04b07da76872,records/part-0000.jsonl.gz,1,True,"{""development_compound"":146.47155432,""preview_return"":140.42402389}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
A901225764D,8968042cddf142705c30be2923baa306b8e53174b02d42c066df2a98df6d5049,records/part-0000.jsonl.gz,1,True,"{""development_compound"":166.58363315,""preview_return"":97.55386057}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
A916D75E0C6,03e01cd0fb1b4e6d575f334420c351d3b52bfebdad88b33c1ae8ffc1f97f51d4,records/part-0000.jsonl.gz,0,False,{},before-cleanup/positive-strategies-v11.sqlite3
A916D75E0C6,3b770c02dc8c657943dcd7b5a5f9423518eada26706262b11e46b691b3da69b5,records/part-0000.jsonl.gz,1,True,"{""best_development_compound"":146.47155432}",before-cleanup/positive-strategies-v11.sqlite3
A916D75E0C6,eabe6b3e8858444c6557e94e92f66d490401a0055dd79fabd7ebf6257aca15c2,records/part-0000.jsonl.gz,1,True,"{""development_compound"":146.47155432}",before-cleanup/positive-strategies-v11.sqlite3
A9204577DA1,46bf4d99bb96b909392f8c7d3beef8b4abd3bbe6c90731c3857f64183b70c80d,records/part-0000.jsonl.gz,1,True,"{""best_development_compound"":124.47430913}",before-cleanup/positive-strategies-v11.sqlite3
A9204577DA1,8e9a6572afaf2467a39068f793415ef25a1d5de19a5bca3242e090c15980acc5,records/part-0000.jsonl.gz,1,True,"{""development_compound"":124.47430913}",before-cleanup/positive-strategies-v11.sqlite3
A9204577DA1,fe7e9a7a30618b9e2800ccde6fa6a651e27e8a4e0ea18c0a2593cd76cf3ca560,records/part-0000.jsonl.gz,0,False,{},before-cleanup/positive-strategies-v11.sqlite3
A933ED02F11,4a426f38d48cc4aeae8c6110bd3a5be0a3e55fd227e00e6dc3aed26f2127df45,records/part-0000.jsonl.gz,1,True,"{""development_compound"":166.58363315,""preview_return"":99.78239649}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
A933ED02F11,b8d7fd878127b9d069e550eceaf194348f0cfb29d4210f8edeb69f1f79aa1eb6,records/part-0000.jsonl.gz,0,False,{},before-cleanup/positive-strategies-v11.sqlite3
A933ED02F11,be093e05376d1c168018719dd7970c65d34296735fb7a8464315901baca56f7b,records/part-0000.jsonl.gz,1,True,"{""best_development_compound"":166.58363315}",before-cleanup/positive-strategies-v11.sqlite3
A933ED02F11,f1093b892778c76a8b4493736538e8708d43ff325450959736a999e19552c0a6,records/part-0000.jsonl.gz,1,True,"{""development_compound"":166.58363315}",before-cleanup/positive-strategies-v11.sqlite3
A9452E09118,02eb3a1e51d740c6366752597661b270dc734c16eb17e2cc1f0befe1707b5ebb,records/part-0000.jsonl.gz,1,True,"{""development_compound"":133.06379882,""preview_return"":114.03013087}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
A946F16754C,500c2b95311bdf1666de225d1de618a155e80165908cf4b3e0451f53d8cc4fd2,records/part-0000.jsonl.gz,1,True,"{""development_compound"":110.6849176,""preview_return"":106.95364003}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
A94D1F35AE2,64100a3c9f99c970fc85c75c9525de730765ec887221589e6ba167594e586c06,records/part-0000.jsonl.gz,1,True,"{""development_compound"":166.58363315,""preview_return"":97.55386057}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
A94D2E529C0,5513314bc48da3e7cf26e4f4e7f354e17e496dbd4b1339b6060c2333f2fce042,records/part-0000.jsonl.gz,1,True,"{""development_compound"":166.58363315,""preview_return"":99.78239649}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
A94FA2C07FA,ac42bd8ce2ec85d08b19cab1702858de65411b8727cc03c94e2b52df934de181,records/part-0000.jsonl.gz,1,True,"{""development_compound"":156.33041649,""preview_return"":99.99057264}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
A96D01BF3A0,324e2b3364906fedbc192061ae6a051c6c0bcdde6a343d8291b9d621b02c9af2,records/part-0000.jsonl.gz,1,True,"{""development_compound"":166.58363315,""preview_return"":97.55386057}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
A977A9666D0,320c4a6d11b9a76eebb8b2c312f33eb37a4187bc48f9c246eada722bd66852ea,records/part-0000.jsonl.gz,1,True,"{""development_compound"":156.33041649,""preview_return"":89.95563516}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
A9A40F02105,ed417d9cd4b0962be6ed59b88d772e147a014eaddbd66888e334da536b1da5f7,records/part-0000.jsonl.gz,1,True,"{""development_compound"":101.96162721,""preview_return"":98.38484108}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
A9A8CDC03BD,a630b40f6450377aa8da599e28ec9bf094d60c534d427180393202dd5d5ae32c,records/part-0000.jsonl.gz,1,True,"{""development_compound"":146.47155432,""preview_return"":124.92828261}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
A9AE96B0A9B,941f4871d59488b0e89b268bb4ece2dbdc364edc3ff3ed4c4899773e533a48a7,records/part-0000.jsonl.gz,1,True,"{""development_compound"":188.33685761,""preview_return"":164.44809852}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
A9DB134EA18,cdc74ec84be543dad00de6a7a8529c1762ef09d7e570c5942f8b131d89da6738,records/part-0000.jsonl.gz,1,True,"{""development_compound"":156.33041649,""preview_return"":89.95563516}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
AA079DDD7EC,be46d350b4053ec4b7a6970f5a9ebdadadbb8cf4726bc6471e3fc393fabd0426,records/part-0000.jsonl.gz,1,True,"{""development_compound"":166.58363315,""preview_return"":97.55386057}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
AA789F8ACD6,fb093bbd24ec57e32ed87921d0720f191175ea58b200e8383d83b55415afb791,records/part-0000.jsonl.gz,1,True,"{""development_compound"":127.87680688,""preview_return"":122.28552504}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
AA9096EC048,b5441a5e2739f4069f2c815bed34b74dd4f7801a92ed12fe4c075e1dc4ce5181,records/part-0000.jsonl.gz,1,True,"{""development_compound"":146.47155432,""preview_return"":99.99057264}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
AABFC418C68,4c42c72198b653e736a8f666ea43bc7e4796a665f36e264c309457dbc6429a5b,records/part-0000.jsonl.gz,1,True,"{""development_compound"":166.58363315,""preview_return"":99.78239649}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
AACF79A513C,2f3412fe733db473c0c9357a29e5f784d7e7e2e534d60bb512723d4cac1cb961,records/part-0000.jsonl.gz,1,True,"{""development_compound"":166.58363315,""preview_return"":108.16641253}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
AAEA5E8C696,76aeb2463d852a7060ad89ddb2644b0f7aa95c9752497b87b1aa3b61458a970f,records/part-0000.jsonl.gz,1,True,"{""development_compound"":146.47155432,""preview_return"":124.92828261}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
AB277482124,02480cb40b830a300128ff6e420ca6cc65f0ca5764554e24439ba211dd4500c0,records/part-0000.jsonl.gz,1,True,"{""development_compound"":188.33685761,""preview_return"":164.44809852}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
AB2921BE329,998f5ac07f2a91c656763a922e60c4f3470c0ae9fc4a34a23b72855e80bba703,records/part-0000.jsonl.gz,1,True,"{""development_compound"":156.33041649,""preview_return"":89.95563516}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
AB39804A19A,62ccbeef0bb9f3f5879f72ce20c5746684453d8df04bafbe6a744913187d865d,records/part-0000.jsonl.gz,1,True,"{""development_compound"":146.47155432,""preview_return"":124.92828261}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
AB4E4AB2DCA,51a1a55cc1e9a1e0849b3fed0522f36001b788c9ffd542f1a368d43e5ff6f6e4,records/part-0000.jsonl.gz,1,True,"{""development_compound"":166.58363315,""preview_return"":99.78239649}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
AB5D62C1D94,1dcdd33b54103cd8282549fc6a98d2b6c088bbf5c260ffbab6bd3c2a569a10e1,records/part-0000.jsonl.gz,1,True,"{""development_compound"":133.06379882,""preview_return"":114.03013087}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
AB5E4C9F69A,343dcd8308cf139253a4e2a41c5e384887a542cec31ce196d4f58c78109e3fb9,records/part-0000.jsonl.gz,1,True,"{""development_compound"":166.58363315,""preview_return"":177.24697847}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
AB6370EA270,9534f7051c05928ed3ed73cda32aa4440d74ced4224de3b6d3e47a1d8d222383,records/part-0000.jsonl.gz,1,True,"{""development_compound"":156.33041649,""preview_return"":89.95563516}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
AB645AAA578,97587100322b1cbf14555cbad2831293b322648885a2de4ebccfda18c1c4e1b0,records/part-0000.jsonl.gz,1,True,"{""development_compound"":110.6849176,""preview_return"":105.51546324}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
ABA0A9BCEC7,a792256134edfd9eb7821f90dc6be77f0bb91e1797395112f66a18e6cb45bdb2,records/part-0000.jsonl.gz,1,True,"{""development_compound"":119.1123143,""preview_return"":146.47155432}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
ABDA59B501F,fe8fa2da9d3ad5927340dbd88111cf4f6a8826e1b2fbca7d11c073e04ddf24f6,records/part-0000.jsonl.gz,1,True,"{""development_compound"":156.33041649,""preview_return"":150.04098484}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
ABE253900FB,01b570a93dc8e8b44fcb0bcf018378a2fab916177f445061dfa7d0a8b50756c3,records/part-0000.jsonl.gz,1,True,"{""development_compound"":166.58363315,""preview_return"":99.78239649}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
ABFE9D80FFC,fdbc28de5df817888167c3adb9e2e0edc037360633816dc04f03538734cae3fe,records/part-0000.jsonl.gz,1,True,"{""development_compound"":166.58363315,""preview_return"":160.04262423}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
AC105C0BBAF,276d6205e4fb068f73aee74c94666d554c4c286dc9c48fd451fad5be72ce555e,records/part-0000.jsonl.gz,1,True,"{""development_compound"":166.58363315,""preview_return"":97.55386057}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
AC18D196C75,e83bef4bcd9aefd90b91f9ec292cff3c748e9d343ead6193951d28a9955fa949,records/part-0000.jsonl.gz,1,True,"{""development_compound"":153.29038728,""preview_return"":158.75673949}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
AC36EB70178,4a86dec6a2f3a69e85e7811ad5b347ff40cde96428bcd9e929fcf6b808fde962,records/part-0000.jsonl.gz,1,True,"{""development_compound"":199.87033192,""preview_return"":211.86514519}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
AC4B627C6C0,543fbb3913701dd89ef78ac035c65c627984b4b4583724da7f89599532490f91,records/part-0000.jsonl.gz,1,True,"{""development_compound"":156.33041649,""preview_return"":89.95563516}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
AC9641E67C9,57c10d4f0f9adda6f3cd74229eabd2ea2901a82a28189ca9bc189c1e0bc36f9a,records/part-0000.jsonl.gz,1,True,"{""development_compound"":142.38635077,""preview_return"":89.31741582}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
ACACAD5D890,2d5d337abd4bff2b1fa467234ba82ce05e6ff05804ed49bd969a94c2fc6c6da8,records/part-0000.jsonl.gz,1,True,"{""development_compound"":113.64837553,""preview_return"":62.93692387}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
ACBC1861A31,6333a0d3596f6ac26068b29a739f96218015034d772a5148dfdc61c8460c7230,records/part-0000.jsonl.gz,1,True,"{""development_compound"":201.16904716,""preview_return"":201.16904716}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
ACDD0702E65,35ee2b47fc219d03ccec3121805bd2eacc13f9b353d6ddd69ca77e787194ddb9,records/part-0000.jsonl.gz,1,True,"{""development_compound"":146.47155432,""preview_return"":126.2371701}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
AD05EEC71E3,084873020f161ef5915dd0e9d7cbc8a7cc1d84fd4eaa357b2e6b36ef86c6b18d,records/part-0000.jsonl.gz,1,True,"{""development_compound"":156.33041649,""preview_return"":150.04098484}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
AD0D11D9F3C,6f90aa5cc49b572a5d290d33900c026c199d9229f032103cb570de0ab8e80734,records/part-0000.jsonl.gz,1,True,"{""development_compound"":177.24697847,""preview_return"":211.86514519}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
AD4A82B2EC6,5461665628b92cddaa7ab7c80e865650b982054259e9602b64856789b71479d7,records/part-0000.jsonl.gz,1,True,"{""development_compound"":166.58363315,""preview_return"":107.99019555}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
AD4B54A109F,5d621459a9c966980e4a869ebd0a15bb511785e865a5cc7d48b03add91262bf7,records/part-0000.jsonl.gz,1,True,"{""development_compound"":146.47155432,""preview_return"":126.87674014}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
AD575EA0BAE,e6e62e3f78f9306a92158e782878d6a66e11a29d09dba2727d96eeba1f653c88,records/part-0000.jsonl.gz,1,True,"{""development_compound"":146.47155432,""preview_return"":124.92828261}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
AD7D38F71F5,d7cb7e07cd1919c527b5dcf9ea7a7237b3e9054a4783e630a78d832f747f562a,records/part-0000.jsonl.gz,1,True,"{""development_compound"":188.33685761,""preview_return"":164.44809852}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
ADDDD80CD4F,24ed8a1012771e06d7886790f88ce038c02a72f46247aebdbdb712bbe7b0d8c3,records/part-0000.jsonl.gz,1,True,"{""development_compound"":110.6849176,""preview_return"":106.95364003}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
ADF1803A695,b4776fa2570b8804c7d8152291361ff90f981d58d5cd5ec50efcc921ce610585,records/part-0000.jsonl.gz,1,True,"{""development_compound"":156.33041649,""preview_return"":92.09845816}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
ADF4E5EDC2B,dd7b6110f7d4a823e4e55a08be1a393ed4d44d40fa27648342f04fba070dd108,records/part-0000.jsonl.gz,1,True,"{""development_compound"":146.47155432,""preview_return"":126.87674014}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
ADF5959FB05,51a0d906a2b7a0c29715b59eaf2a4af5fb470f6f2ca8efcbd4794fb14a18b983,records/part-0000.jsonl.gz,1,True,"{""development_compound"":146.47155432,""preview_return"":124.92828261}",live/checkpoints/automatic-6m-bear-f8ccb2a670bc977c-interesting.sqlite3
